"competitorId","competitorName","firstName","lastName","gender","genderId","age","ageNull","height","heightNull","weight","weightNull","bmi","bmiNull","affiliateName","affiliateId","countryOfOriginName","countryOfOriginCode","regionName","regionId","status","statusId","year","overallRank","overallScore","openCompetitor","openRank","openScore","gamesCompetitions","openCompetitions"
1280595,"Ava Zalman","Ava","Zalman","F",2,17,0,166,0,64,0,23.2254318478734,0,"Rock CrossFit Paramaribo",15884,"Suriname",110,"South America",3,"CUT",4,2019,99,0,1,1000,5000,0,1
1281689,"Nate Pierce","Nate","Pierce","M",1,23,0,186,0,89,0,25.7255174008556,0,"",0,"",0,"",0,"ACT",1,2007,21,215,0,1000,5000,1,1
1299203,"Maria Camila Quintero","Maria Camila","Quintero","F",2,23,0,155,0,58,0,24.1415192507804,0,"Faster CrossFit",6816,"Colombia",31,"South America",3,"CUT",4,2019,60,34,1,478,5000,1,1
1306552,"Sami Salampur","Sami","Salampur","M",1,30,0,176,0,70,0,22.5981404958678,0,"CrossFit Malmö",3399,"Afghanistan",98,"Asia",6,"CUT",4,2019,130,0,1,1000,5000,0,1
1325298,"Aleksandar Ilin","Aleksandar","Ilin","M",1,29,0,175,0,87,0,28.4081632653061,0,"CrossFit Idol",8709,"Russian Federation",20,"Asia",6,"CUT",4,2019,55,45,1,46,722,1,1
1346810,"Seungyeon Choi","Seungyeon","Choi","F",2,22,0,168,0,71,0,25.15589569161,0,"CrossFit Limelight",17606,"Korea, Republic of",73,"Asia",6,"CUT",4,2021,34,213,1,44,736,1,1
1351483,"Sheerly Bueno Reyes","Sheerly","Bueno Reyes","F",2,21,0,160,0,57,0,22.265625,0,"",0,"Dominican Republic",55,"Central America",2,"CUT",4,2019,82,0,1,1000,5000,0,1
1382942,"Aslam Al Shukaili","Aslam","Al Shukaili","M",1,27,0,178,0,85,0,26.8274207802045,0,"CrossFit Tempo",5663,"Oman",108,"Asia",6,"WD",2,2019,141,0,1,1000,5000,0,1
1402559,"Marco Almeida","Marco","Almeida","M",1,30,0,185,0,96,0,28.0496712929145,0,"Ultimate Burn CrossFit",16586,"Angola",65,"Africa",5,"CUT",4,2019,95,0,1,1000,5000,0,1
1441210,"Sydney Michalyshen","Sydney","Michalyshen","F",2,21,0,168,0,71,0,25.15589569161,0,"",0,"Canada",5,"North America",1,"CUT",4,2021,25,414,1,38,671,1,1
1458106,"Lucy Campbell","Lucy","Campbell","F",2,26,0,168,0,73,0,25.8645124716553,0,"CrossFit Nottingham",1954,"United Kingdom",10,"Europe",4,"ACT",1,2022,16,760,1,38,227,1,1
1492132,"Robin Lyons","Robin","Lyons","F",2,31,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,9,24,0,1000,5000,1,1
1512343,"Jessica Hellyer","Jessica","Hellyer","F",2,20,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2010,38,138,0,1000,5000,1,1
1521380,"Zaida Amade","Zaida","Amade","F",2,41,0,164,0,60,0,22.3081499107674,0,"Super Set CrossFit",16680,"Mozambique",96,"Africa",5,"CUT",4,2019,118,0,1,1000,5000,0,1
1521928,"Tamara Trumbetaš","Tamara","Trumbetaš","F",2,23,0,163,0,65,0,24.4646016033724,0,"",0,"Serbia",114,"Europe",4,"CUT",4,2019,127,0,1,1000,5000,0,1
1523179,"Vernon Neal","Vernon","Neal","M",1,30,0,173,0,78,0,26.0616793076949,0,"CrossFit Subterranean",23075,"Belize",53,"Central America",2,"CUT",4,2019,79,0,1,1000,5000,0,1
1523543,"Mody Traore","Mody","Traore","M",1,39,0,173,0,72,0,24.0569347455645,0,"Casa CrossFit Anfa",17129,"Senegal",92,"Africa",5,"CUT",4,2019,124,0,1,1000,5000,0,1
1544576,"Seher Kaya","Seher","Kaya","F",2,24,0,161,0,64,0,24.6904054627522,0,"CrossFit Elverum",18749,"Turkey",36,"Asia",6,"ACT",1,2022,29,443,1,20,152,1,1
1546147,"Luke Parker","Luke","Parker","M",1,29,0,181,0,93,0,28.3874118616648,0,"CrossFit Mayhem",3220,"United States",1,"North America",1,"CUT",4,2023,28,317,1,93,2438,1,1
1547449,"Emma Cary","Emma","Cary","F",2,17,0,163,0,64,0,24.0882231171666,0,"Perform Overcome Excel CrossFit",22537,"United States",1,"North America",1,"ACT",1,2021,16,689,1,2,66,1,1
1558034,"Julia Kato","Julia","Kato","F",2,22,0,159,0,67,0,26.5021162137574,0,"CrossFit Al Ain",17913,"Brazil",19,"South America",3,"CUT",4,2022,37,258,1,133,701,1,1
1657300,"Fabian Beneito","Fabian","Beneito","M",1,27,0,178,0,90,0,28.4055043555107,0,"CrossFit Zarautz",17272,"Spain",15,"Europe",4,"CUT",4,2023,23,371,1,70,2149,1,1
1673635,"Brendan Gilliam","Brendan","Gilliam","M",1,30,0,183,0,84,0,25.0828630296515,0,"",0,"",0,"",0,"ACT",1,2007,7,243,0,1000,5000,1,1
1692338,"Uyi Nosa Osawe","Uyi Nosa","Osawe","M",1,29,0,184,0,87,0,25.6970699432892,0,"",0,"Nigeria",42,"Africa",5,"CUT",4,2019,68,20,1,1000,5000,1,1
1697328,"Mahmood Shalan","Mahmood","Shalan","M",1,26,0,176,0,88,0,28.4090909090909,0,"CrossFit Alioth",15349,"United Arab Emirates",12,"Asia",6,"CUT",4,2019,57,40,1,392,4371,1,1
1701668,"Libby Dibiase","Libby","Dibiase","F",2,20,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,6,23,0,1000,5000,1,1
1718365,"Cole Greashaber","Cole","Greashaber","M",1,22,0,183,0,97,0,28.9647346890024,0,"CrossFit Lee's Summit (LS)",1232,"United States",1,"North America",1,"CUT",4,2022,33,341,1,27,248,1,1
1790285,"Nikki Hall","Nikki","Hall","F",2,24,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,68,118,0,1000,5000,1,2
1804151,"Brian Guernsey","Brian","Guernsey","M",1,44,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,52,21,0,1000,5000,1,2
1818745,"Brian Vandewettering","Brian","Vandewettering","M",1,44,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,18,221,0,1000,5000,1,2
1931423,"Emma Lawson","Emma","Lawson","F",2,17,0,166,0,64,0,23.2254318478734,0,"CrossFit PSC",21726,"Canada",5,"North America",1,"ACT",1,2022,6,893,1,102,525,1,1
1983424,"Elisa Fuliano","Elisa","Fuliano","F",2,26,0,157,0,60,0,24.3417582863402,0,"CrossFit Altessano",16895,"Italy",93,"Europe",4,"CUT",4,2022,35,296,1,119,616,1,1
2012971,"Alexia Williams","Alexia","Williams","F",2,24,0,169,0,70,0,24.5089457652043,0,"WTC CrossFit",31497,"Argentina",30,"South America",3,"CUT",4,2023,30,235,1,143,1789,1,1
2064040,"Kalyan Souza","Kalyan","Souza","M",1,22,0,184,0,92,0,27.1739130434783,0,"CrossFit Al Ain",17913,"Brazil",19,"South America",3,"CUT",4,2023,32,194,1,92,2435,1,1
2077209,"Abigail Domit","Abigail","Domit","F",2,25,0,171,0,67,0,22.9130330700044,0,"Lone Star CrossFit",770,"United States",1,"North America",1,"CUT",4,2023,26,319,1,13,400,1,1
2376545,"Erik Szakaly","Erik","Szakaly","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2010,41,137,0,1000,5000,1,1
2376546,"Jessica Sharratt","Jessica","Sharratt","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2010,31,111,0,1000,5000,1,1
2376547,"Elanna Robson","Elanna","Robson","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2010,43,0,0,1000,5000,0,1
2376548,"Diago Johana","Diago","Johana","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2010,44,0,0,1000,5000,0,1
2376989,"Danie Du Preez","Danie Du","Preez","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2009,49,195,0,1000,5000,1,1
2376990,"Jon Matzner","Jon","Matzner","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2009,57,193,0,1000,5000,1,1
2376991,"James Crichton","James","Crichton","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2009,61,204,0,1000,5000,1,1
2376992,"Jolie Gentry","Jolie","Gentry","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2009,7,131,0,1000,5000,1,1
2376993,"Glory Dawson","Glory","Dawson","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,22,130,0,1000,5000,1,1
2376994,"Polly Bobseine","Polly","Bobseine","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,27,139,0,1000,5000,1,1
2376995,"Danielle Comolli","Danielle","Comolli","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,32,164,0,1000,5000,1,1
2376996,"Nadine Burns","Nadine","Burns","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,41,127,0,1000,5000,1,1
2376997,"Katy Josephs","Katy","Josephs","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,42,134,0,1000,5000,1,1
2376998,"Jenna Rettenmayer","Jenna","Rettenmayer","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,48,161,0,1000,5000,1,1
2376999,"Vicky Zimmerman","Vicky","Zimmerman","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,50,164,0,1000,5000,1,1
2377000,"Maggie Dabe-colby","Maggie","Dabe-colby","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,52,172,0,1000,5000,1,1
2377001,"Amanda Miller","Amanda","Miller","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,55,182,0,1000,5000,1,1
2377002,"Gillian Mounsey","Gillian","Mounsey","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,59,191,0,1000,5000,1,1
2377003,"Kallista Pappas","Kallista","Pappas","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,60,191,0,1000,5000,1,1
2377004,"Rachel Steinbruckner","Rachel","Steinbruckner","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,61,213,0,1000,5000,1,1
2377005,"Joy Nguyen","Joy","Nguyen","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,71,0,0,1000,5000,0,1
2377057,"Lucas Brainerd","Lucas","Brainerd","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,9,16,0,1000,5000,1,1
2377058,"Aaron Lucke","Aaron","Lucke","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,17,17,0,1000,5000,1,1
2377059,"John Fragoso","John","Fragoso","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,27,18,0,1000,5000,1,1
2377060,"Mark Riebel","Mark","Riebel","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,31,19,0,1000,5000,1,1
2377061,"Jonathan Thomas","Jonathan","Thomas","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,57,22,0,1000,5000,1,1
2377062,"Miguel Flores","Miguel","Flores","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,58,22,0,1000,5000,1,1
2377063,"Roland Cantu","Roland","Cantu","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,59,22,0,1000,5000,1,1
2377064,"John Alanis","John","Alanis","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,61,22,0,1000,5000,1,1
2377065,"Brent Oakeson","Brent","Oakeson","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,68,23,0,1000,5000,1,1
2377066,"Tony Lichiello","Tony","Lichiello","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,73,24,0,1000,5000,1,1
2377067,"Tommy Orr","Tommy","Orr","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,75,24,0,1000,5000,1,1
2377068,"Scott Delozier","Scott","Delozier","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,82,25,0,1000,5000,1,1
2377069,"Loren Goodwin","Loren","Goodwin","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,83,26,0,1000,5000,1,1
2377070,"Richard Hoover","Richard","Hoover","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,90,27,0,1000,5000,1,1
2377071,"Andres De La Rosa","Andres De La","Rosa","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,93,28,0,1000,5000,1,1
2377072,"Jonathan Kalaher","Jonathan","Kalaher","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,94,28,0,1000,5000,1,1
2377073,"Jesse Blomberg","Jesse","Blomberg","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,103,30,0,1000,5000,1,1
2377074,"Jason Westfall","Jason","Westfall","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,114,33,0,1000,5000,1,1
2377075,"Gillian Mounsey","Gillian","Mounsey","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,3,19,0,1000,5000,1,1
2377076,"Jolie Gentry","Jolie","Gentry","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,5,22,0,1000,5000,1,1
2377077,"Amber Wiggs","Amber","Wiggs","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,8,24,0,1000,5000,1,1
2377078,"Nicki Violetti","Nicki","Violetti","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,17,27,0,1000,5000,1,1
2377079,"Maggie Dabe-colby","Maggie","Dabe-colby","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,20,27,0,1000,5000,1,1
2377080,"Shelly Finlayson","Shelly","Finlayson","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,24,29,0,1000,5000,1,1
2377081,"Kallista Pappas","Kallista","Pappas","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,25,29,0,1000,5000,1,1
2377082,"Jenny Rydh","Jenny","Rydh","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,26,29,0,1000,5000,1,1
2377083,"Aqueelah Tillman","Aqueelah","Tillman","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,32,32,0,1000,5000,1,1
2377084,"Rachel Wong","Rachel","Wong","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,34,33,0,1000,5000,1,1
2377125,"Evan Von","Evan","Von","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,8,239,0,1000,5000,1,1
2377126,"Brent Oakson","Brent","Oakson","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,9,235,0,1000,5000,1,1
2377127,"John Murphy","John","Murphy","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,16,222,0,1000,5000,1,1
2377128,"Ryan Wolley","Ryan","Wolley","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,17,222,0,1000,5000,1,1
2377129,"Andreas De","Andreas","De","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,22,212,0,1000,5000,1,1
2377130,"Nickolas Hawks","Nickolas","Hawks","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,25,205,0,1000,5000,1,1
2377131,"Taylor Nigh","Taylor","Nigh","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,26,197,0,1000,5000,1,1
2377132,"Steve Serrano","Steve","Serrano","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,27,196,0,1000,5000,1,1
2377133,"Michael Woodruff","Michael","Woodruff","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,28,195,0,1000,5000,1,1
2377134,"Eric Le","Eric","Le","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,29,190,0,1000,5000,1,1
2377135,"Thomas Silva","Thomas","Silva","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,31,184,0,1000,5000,1,1
2377136,"Keith Ansell","Keith","Ansell","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,35,163,0,1000,5000,1,1
2377137,"Kris Ratz","Kris","Ratz","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"WD",2,2007,36,175,0,1000,5000,1,1
2377138,"John Murphy","John","Murphy","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"WD",2,2007,42,84,0,1000,5000,1,1
2377139,"Jacob Typskin","Jacob","Typskin","M",1,27,1,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"WD",2,2007,43,85,0,1000,5000,1,1
2377140,"Jolie Gentry","Jolie","Gentry","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,1,290,0,1000,5000,1,1
2377141,"Mary Rigney","Mary","Rigney","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,2,271,0,1000,5000,1,1
2377142,"Tara Muccilli","Tara","Muccilli","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,4,261,0,1000,5000,1,1
2377143,"Kate Hunt","Kate","Hunt","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,6,260,0,1000,5000,1,1
2377144,"Nora Grant","Nora","Grant","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,7,258,0,1000,5000,1,1
2377145,"Kallista Pappas","Kallista","Pappas","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,9,255,0,1000,5000,1,1
2377146,"Lori King","Lori","King","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,12,240,0,1000,5000,1,1
2377147,"Jean Rapagna","Jean","Rapagna","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,13,238,0,1000,5000,1,1
2377148,"Melanie Ward","Melanie","Ward","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,14,237,0,1000,5000,1,1
2377149,"Susan Kopcha","Susan","Kopcha","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"WD",2,2007,16,162,0,1000,5000,1,1
2377150,"Melanie Ayres","Melanie","Ayres","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"WD",2,2007,18,81,0,1000,5000,1,1
2377151,"Jaime Stumpf","Jaime","Stumpf","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"WD",2,2007,19,76,0,1000,5000,1,1
2377152,"Victoria ","Victoria","","F",2,27,1,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"WD",2,2007,20,86,0,1000,5000,1,1
